NOACTIVITY	1834.960000	1837.240000
Music	1837.240000	1890.180000
Female	1890.180000	1894.320000
NOACTIVITY	1894.360000	1895.100000
Female	1895.100000	1896.620000
NOACTIVITY	1896.660000	1897.800000
Female	1897.800000	1899.480000
NOACTIVITY	1899.520000	1900.600000
Female	1900.600000	1901.840000
NOACTIVITY	1901.880000	1902.600000
Female	1902.600000	1903.180000
NOACTIVITY	1903.220000	1903.640000
Female	1903.640000	1904.260000
NOACTIVITY	1904.300000	1906.520000
Female	1906.520000	1906.980000
NOACTIVITY	1907.020000	1908.040000
Female	1908.040000	1913.920000
NOACTIVITY	1913.960000	1914.560000
Female	1914.560000	1915.600000
NOACTIVITY	1915.640000	1916.340000
Female	1916.340000	1917.080000
NOACTIVITY	1917.120000	1917.660000
Female	1917.660000	1918.100000
NOACTIVITY	1918.140000	1918.960000
Male	1918.960000	1919.340000
NOACTIVITY	1919.380000	1924.100000
Female	1924.100000	1927.840000
NOACTIVITY	1927.880000	1928.460000
Female	1928.460000	1932.060000
NOACTIVITY	1932.100000	1932.520000
Female	1932.520000	1933.240000
NOACTIVITY	1933.280000	1934.060000
Female	1934.060000	1934.340000
NOACTIVITY	1934.380000	1935.260000
Female	1935.260000	1936.540000
NOACTIVITY	1936.580000	1943.300000
Music	1943.300000	2122.840000
Male	2122.840000	2127.600000
NOACTIVITY	2127.640000	2128.120000
Female	2128.120000	2128.620000
NOACTIVITY	2128.660000	2129.320000
Female	2129.320000	2131.520000
Male	2131.520000	2135.740000
NOACTIVITY	2135.780000	2136.480000
Female	2136.480000	2138.440000
Male	2138.440000	2143.460000
NOACTIVITY	2143.500000	2144.060000
Music	2144.060000	2207.620000
Male	2207.620000	2211.320000
Female	2211.320000	2214.760000
Male	2214.760000	2216.560000
Music	2216.580000	2259.340000
Male	2259.340000	2266.300000
NOACTIVITY	2266.340000	2267.200000
Female	2267.200000	2269.420000
Male	2269.420000	2270.940000
Music	2270.960000	2317.440000
Male	2317.440000	2341.440000
NOACTIVITY	2341.480000	2341.880000
Music	2341.880000	2359.220000
Female	2359.220000	2360.740000
Music	2360.760000	2458.820000
Male	2458.820000	2460.480000
Female	2460.480000	2473.620000
NOACTIVITY	2473.660000	2487.860000
Female	2487.860000	2488.880000
Male	2488.880000	2490.280000
Music	2490.300000	2552.040000
NOACTIVITY	2552.060000	2552.540000
Male	2552.540000	2553.600000
NOACTIVITY	2553.640000	2554.100000
Female	2554.100000	2554.860000
NOACTIVITY	2554.900000	2556.300000
Male	2556.300000	2559.580000
NOACTIVITY	2559.620000	2560.520000
Male	2560.520000	2564.100000
Female	2564.100000	2568.200000
Male	2568.200000	2569.480000
NOACTIVITY	2569.520000	2570.680000
Male	2570.680000	2573.980000
NOACTIVITY	2574.020000	2574.540000
Male	2574.540000	2581.200000
Female	2581.200000	2583.920000
NOACTIVITY	2583.960000	2584.980000
Male	2584.980000	2591.520000
NOACTIVITY	2591.560000	2592.900000
Female	2592.900000	2593.760000
NOACTIVITY	2593.800000	2596.380000
Male	2596.380000	2599.820000
NOACTIVITY	2599.860000	2600.780000
Male	2600.780000	2602.360000
NOACTIVITY	2602.400000	2603.160000
Male	2603.160000	2606.140000
NOACTIVITY	2606.180000	2607.020000
Female	2607.020000	2607.640000
NOACTIVITY	2607.680000	2608.720000
Female	2608.720000	2610.680000
NOACTIVITY	2610.720000	2611.560000
Female	2611.560000	2612.420000
NOACTIVITY	2612.460000	2620.600000
Male	2620.600000	2620.840000
NOACTIVITY	2620.880000	2623.180000
Male	2623.180000	2623.700000
NOACTIVITY	2623.740000	2624.460000
Male	2624.460000	2625.660000
NOACTIVITY	2625.700000	2626.160000
Male	2626.160000	2628.940000
NOACTIVITY	2628.980000	2629.440000
Female	2629.440000	2630.760000
Male	2630.760000	2633.280000
NOACTIVITY	2633.320000	2635.640000
Male	2635.640000	2643.720000
Music	2643.740000	2666.660000
Male	2666.660000	2669.200000
Music	2669.220000	2692.960000
Male	2692.960000	2698.780000
Music	2698.800000	2719.580000
NOACTIVITY	2719.600000	2721.560000
Male	2721.560000	2722.260000
NOACTIVITY	2722.300000	2722.800000
Female	2722.800000	2723.180000
NOACTIVITY	2723.220000	2724.360000
Male	2724.360000	2730.060000
NOACTIVITY	2730.100000	2730.500000
Male	2730.500000	2731.140000
NOACTIVITY	2731.180000	2731.780000
Male	2731.780000	2732.540000
Female	2732.540000	2733.240000
Music	2733.260000	2736.340000
NOACTIVITY	2736.360000	2736.780000
Female	2736.780000	2738.900000
NOACTIVITY	2738.940000	2739.560000
Male	2739.560000	2743.180000
Female	2743.180000	2746.420000
NOACTIVITY	2746.460000	2747.760000
Music	2747.760000	2748.080000
NOACTIVITY	2748.100000	2748.920000
Male	2748.920000	2753.520000
NOACTIVITY	2753.560000	2758.340000
Female	2758.340000	2759.060000
NOACTIVITY	2759.100000	2759.740000
Female	2759.740000	2761.260000
Male	2761.260000	2762.120000
