Music	4103.720000	4116.740000
Male	4116.740000	4129.860000
Music	4129.880000	4140.300000
Male	4140.300000	4143.680000
Music	4143.700000	4146.320000
Male	4146.320000	4154.140000
Music	4154.160000	4164.080000
Male	4164.080000	4166.200000
Female	4166.200000	4169.480000
Music	4169.500000	4185.600000
Male	4185.600000	4190.140000
Music	4190.160000	4222.040000
Male	4222.040000	4225.960000
Female	4225.960000	4227.540000
Male	4227.540000	4232.640000
Female	4232.640000	4234.620000
Male	4234.620000	4243.800000
Music	4243.820000	4249.580000
Female	4249.580000	4253.280000
NOACTIVITY	4253.320000	4254.700000
Female	4254.700000	4256.320000
Music	4256.340000	4277.160000
Male	4277.160000	4282.880000
Female	4282.880000	4286.040000
Male	4286.040000	4287.340000
Female	4287.340000	4290.480000
Music	4290.500000	4293.060000
Female	4293.060000	4298.880000
Music	4298.900000	4314.660000
Female	4314.660000	4316.640000
Male	4316.640000	4320.460000
Female	4320.460000	4327.500000
Male	4327.500000	4332.460000
Music	4332.480000	4357.600000
NOACTIVITY	4357.620000	4358.100000
Male	4358.100000	4359.180000
NOACTIVITY	4359.220000	4360.120000
Female	4360.120000	4366.420000
Music	4366.440000	4367.800000
Female	4367.800000	4369.240000
Male	4369.240000	4376.140000
Music	4376.160000	4388.160000
Female	4388.160000	4391.280000
Male	4391.280000	4395.340000
NOACTIVITY	4395.380000	4395.860000
Male	4395.860000	4399.380000
NOACTIVITY	4399.420000	4400.140000
Male	4400.140000	4402.540000
NOACTIVITY	4402.580000	4403.080000
Male	4403.080000	4408.720000
NOACTIVITY	4408.760000	4409.740000
Music	4409.740000	4411.800000
NOACTIVITY	4411.820000	4413.900000
Male	4413.900000	4419.380000
Music	4419.400000	4427.140000
Female	4427.140000	4428.260000
Music	4428.280000	4438.820000
Male	4438.820000	4450.040000
Female	4450.040000	4453.140000
Music	4453.160000	4458.020000
Male	4458.020000	4466.580000
Music	4466.600000	4473.940000
Male	4473.940000	4477.740000
Music	4477.760000	4480.600000
Male	4480.600000	4484.740000
Music	4484.760000	4489.140000
Male	4489.140000	4497.640000
Music	4497.660000	4507.200000
Male	4507.200000	4536.900000
Music	4536.920000	4540.980000
Female	4540.980000	4544.020000
Male	4544.020000	4545.300000
Music	4545.320000	4550.400000
Male	4550.400000	4564.260000
Music	4564.280000	4567.780000
Female	4567.780000	4570.240000
Male	4570.240000	4571.720000
Female	4571.720000	4573.580000
Male	4573.580000	4576.520000
Music	4576.540000	4588.280000
Female	4588.280000	4590.580000
NOACTIVITY	4590.620000	4591.600000
Male	4591.600000	4593.140000
NOACTIVITY	4593.180000	4594.200000
Male	4594.200000	4595.180000
NOACTIVITY	4595.220000	4596.180000
Female	4596.180000	4600.260000
NOACTIVITY	4600.300000	4600.760000
Male	4600.760000	4601.780000
NOACTIVITY	4601.820000	4602.460000
Male	4602.460000	4606.840000
NOACTIVITY	4606.880000	4607.520000
Male	4607.520000	4617.860000
Music	4617.880000	4678.760000
NOACTIVITY	4678.780000	4679.600000
Male	4679.600000	4685.820000
NOACTIVITY	4685.860000	4686.700000
Female	4686.700000	4687.180000
NOACTIVITY	4687.220000	4688.100000
Female	4688.100000	4688.820000
NOACTIVITY	4688.860000	4690.120000
Male	4690.120000	4695.920000
NOACTIVITY	4695.960000	4696.440000
Female	4696.440000	4696.980000
NOACTIVITY	4697.020000	4697.440000
Male	4697.440000	4699.120000
NOACTIVITY	4699.160000	4699.660000
Male	4699.660000	4701.560000
Female	4701.560000	4705.780000
Music	4705.800000	4874.280000
Male	4874.280000	4879.340000
Music	4879.360000	4883.460000
Female	4883.460000	4885.080000
Male	4885.080000	4901.780000
Music	4901.800000	4904.220000
Male	4904.220000	4908.140000
Female	4908.140000	4910.340000
Male	4910.340000	4915.000000
Music	4915.020000	4921.740000
Male	4921.740000	4926.520000
Music	4926.540000	4928.760000
Female	4928.760000	4931.640000
Male	4931.640000	4932.820000
Music	4932.840000	4956.960000
Male	4956.960000	4962.200000
Female	4962.200000	4963.800000
Male	4963.800000	4965.800000
Music	4965.820000	4975.940000
Male	4975.940000	4985.520000
Music	4985.540000	4991.740000
Male	4991.740000	4998.460000
Music	4998.480000	5003.020000
Male	5003.020000	5013.340000
Music	5013.360000	5023.020000
Male	5023.020000	5037.740000
Music	5037.760000	5046.340000
Female	5046.340000	5047.960000
Music	5047.980000	5234.720000
Male	5234.720000	5238.820000
Music	5238.840000	5299.680000
Male	5299.680000	5301.160000
NOACTIVITY	5301.200000	5302.100000
Male	5302.100000	5302.540000
NOACTIVITY	5302.580000	5303.820000
Male	5303.820000	5304.620000
Music	5304.640000	5312.000000
NOACTIVITY	5312.020000	5313.200000
Male	5313.200000	5313.760000
NOACTIVITY	5313.800000	5314.600000
Male	5314.600000	5315.320000
NOACTIVITY	5315.360000	5316.360000
Male	5316.360000	5316.800000
NOACTIVITY	5316.840000	5319.080000
Music	5319.080000	5319.600000
NOACTIVITY	5319.620000	5320.680000
Music	5320.680000	5324.160000
NOACTIVITY	5324.180000	5324.680000
Male	5324.680000	5328.360000
NOACTIVITY	5328.400000	5329.100000
Music	5329.100000	5367.300000
NOACTIVITY	5367.320000	5368.940000
Music	5368.940000	5383.540000
NOACTIVITY	5383.560000	5383.980000
Music	5383.980000	5395.220000
NOACTIVITY	5395.240000	5395.980000
