Language,Gender,Filename,Text,Start,End,Raw E,Norm E,Diff E,Z0 E,NormZ0 E,Raw F0,Norm F0,Diff F0,Z0 F0,NormZ0 F0,Raw duration,Norm duration,Diff duration,NormZ0 duration,Z0 duration,NormZ0 MFCC,Diff MFCC
cn,male,126.wav,方法,3420,3780,0.2062928311585803,0.46915189802098783,-0.16043112031255666,-0.31872298683296674,-0.3187229868329668,102.17391304347827,0.21593943055366094,-0.4542257110816595,-0.5998812661035008,-0.5998812661035002,180.0,0.1386138613861386,-0.5365853658536586,-0.5002591987552244,-0.5002591987552243,"[-5.48318138  3.76729922 -0.13757684 -0.54070183  0.82734392  0.09422055
  1.27006633  0.26495192 -0.0641602   0.38211263  0.95810837  0.43805842
  0.24374245  0.50987565  0.45190458  0.15230989  0.83385495  0.38279188
  0.44706272  0.58313997  0.49210372  0.54054592  0.50992051  0.43979098
  0.59423381  0.53322081  0.42120587  0.33026855  0.48462765  0.36390745
  0.566951    0.46936358  0.44720634  0.46048113  0.52898327  0.50463565
  0.37775844  0.35098383  0.36410435  0.30659365]","[-9.20115449e+00  4.21091398e+00 -1.29706487e+00 -2.30568352e+00
  3.89230656e-01 -8.37936054e-01  1.02548969e+00 -5.49497173e-01
 -1.14742638e+00 -2.28015967e-01  5.47080747e-01 -8.30025593e-02
 -5.36819747e-01  1.44077967e-01 -1.36469613e-01 -7.25687345e-01
  5.24953793e-01 -2.36440887e-01 -1.53651591e-03  8.05036634e-01
  5.43844892e-01  1.10577763e+00  8.92833768e-01  1.20543736e-01
  5.49748807e-02 -7.10969914e-02 -3.43772258e-01 -4.45299730e-01
  6.97323551e-01  1.76745109e-01  1.20515389e+00  7.92873840e-01
 -3.21881430e-02 -3.90723921e-02  3.13778535e-01  2.05945485e-01
 -2.81972340e-01 -3.12565619e-01 -2.45928002e-01 -3.15069949e-01]"
cn,male,126.wav,让,3780,3990,0.3971167877770779,0.9999999999999998,0.7895459513837125,1.2901489566996762,1.2901489566996756,128.2051282051282,0.41324460687974807,0.04445158946127448,0.007059701459064144,0.00705970145906444,210.0,0.198019801980198,-0.33797909407665505,-0.27866787581666874,-0.2786678758166685,"[-3.98090795  4.05901641 -1.31230054  0.16399317  2.06121107 -0.62359466
  0.8031449  -0.25686226 -0.03159903  0.69842638  1.02953196  0.0480296
  0.05699858  0.98108929  0.44824225  0.14294507  0.73866923  0.5143941
  0.49246441  0.60081854  0.460274    0.49693649  0.55582695  0.25456969
  0.34886348  0.72102384  0.4817142   0.35885227  0.58839035  0.55276945
  0.46502761  0.61393184  0.50285127  0.29788762  0.58972704  0.57754537
  0.39561804  0.38902093  0.35489575  0.42811495]","[-6.95421505  4.61441609 -3.83360474 -0.60399029  2.46107289 -2.07261331
  0.28084785 -1.43674783 -1.07260779  0.41103427  0.66241014 -0.89945857
 -0.89168642  1.20140468 -0.14346785 -0.74255354  0.35087817  0.02606748
  0.09986298  0.85975841  0.4439876   0.93589059  1.0632393  -0.35138172
 -0.38064411  0.25606727 -0.24950186 -0.39729213  1.06073427  0.78745651
  0.80872326  1.34509532  0.08823462 -0.37837098  0.46464126  0.38018042
 -0.24802555 -0.23806643 -0.26499932 -0.04359143]"
cn,male,126.wav,你,3990,4160,0.10021778848022223,0.17406455117529995,-0.6885034871648189,-1.2130612192983494,-1.2130612192983496,100.0,0.19946212460779922,-0.49587113875012734,-0.650567985022002,-0.6505679850220015,170.0,0.11881188118811883,-0.602787456445993,-0.5741229730680761,-0.5741229730680762,"[-6.53944472e+00  1.93889253e+00  8.22111814e-01  2.22520624e+00
  1.67527214e+00  3.82903218e-03  1.29339924e+00 -2.86289466e-01
 -1.39020393e-01 -2.23200498e-02  6.39199421e-01  5.15949085e-04
  7.29961273e-02  7.20502864e-01  5.34016840e-01  7.65265258e-02
  5.54813109e-01  3.91353099e-01  6.16224684e-01  4.32182590e-01
  7.30382031e-01  4.31956897e-01  3.92903790e-01  6.28930316e-01
  5.46265431e-01  5.59476259e-01  5.25452844e-01  2.92097899e-01
  4.95884889e-01  4.50960963e-01  3.72880123e-01  4.76495280e-01
  4.52172220e-01  2.90853090e-01  5.75738394e-01  4.80717787e-01
  4.98812585e-01  4.89205567e-01  3.71069818e-01  5.63867709e-01]","[-10.78099989   1.68186879   0.77515734   4.3734146    1.81302536
  -0.99341388   1.06270079  -1.48678347  -1.31943905  -1.04509331
   0.03213076  -0.99891995  -0.86128651   0.61669116   0.02043615
  -0.86217444   0.01464213  -0.21936374   0.3762674    0.33776699
   1.29137991   0.68275282   0.45846568   0.60245198  -0.03018594
  -0.02535841  -0.18135819  -0.50940898   0.73675007   0.45824468
   0.45031592   0.82011548  -0.02144134  -0.39305056   0.42989918
   0.14878814  -0.05187762  -0.04184554  -0.23150228   0.25968015]"
cn,male,126.wav,长大,4160,4960,0.03764680774493286,0.0,-1.0,-1.7406086885377028,-1.740608688537703,74.8407643312102,0.008766169807603919,-0.9778440181998463,-1.2371779740342095,-1.237177974034209,400.0,0.5742574257425743,0.9198606271777008,1.1247438361275177,1.124743836127518,"[-9.76213596  2.88892163  0.96991367  0.03437038  1.5125442   0.88974965
  1.21464862  0.26987225  0.27684587  0.52842172  0.92028813  0.31912267
  0.58083966  0.74166047  0.55714694  0.52426453  0.67626481  0.19237211
  0.38739213  0.53188883  0.55058476  0.42037428  0.49968224  0.3485543
  0.54170936  0.51648116  0.48180842  0.27108701  0.44733773  0.38556102
  0.42988749  0.41888219  0.54280007  0.50217018  0.5801452   0.47264753
  0.53765158  0.46576831  0.55548904  0.49489156]","[-15.60115572   2.99594544   1.09430072  -0.91700261   1.5397815
   0.5304129    0.93711007  -0.54113104  -0.36386757   0.06757302
   0.4860115   -0.33197341   0.10376123   0.66416539   0.06463474
  -0.0557908    0.23675298  -0.61627327  -0.13480397   0.64639516
   0.72731365   0.637631     0.85482915  -0.11191827  -0.03827457
  -0.10025849  -0.24935507  -0.54469767   0.56672214   0.24676492
   0.67204586   0.60004515   0.17468893   0.04792391   0.44084388
   0.12950235   0.02194594  -0.08774958   0.15043594   0.10558748]"
en,male,175.wav,here,0,730,0.8952032682550107,0.43408417213424616,0.03876987092728933,0.06273359867490867,0.06273359867490856,118.18181818181819,0.6173677069199458,-0.044696969696969666,0.11470539221009596,0.11470539221009528,730.0,1.0,1.871794871794872,2.4509033082660285,2.4509033082660285,"[-5.48242837  2.60421737  1.57048556  0.04360503  1.38053017 -0.05619016
 -0.55409531 -0.34581257  0.14766115  0.1661686   0.49724981  0.09732532
  0.39497612  0.30876302  0.40764544  0.15733023  0.13724191  0.22951778
  0.42454063  0.4757292   0.46987538  0.43146695  0.50181951  0.69639174
  0.62052514  0.49180665  0.55816106  0.33636285  0.179906    0.45478194
  0.30428416  0.17714856  0.44127613  0.15073397  0.50979868  0.33796253
  0.7411318   0.33156173  0.39804738  0.4694368 ]","[-10.63077248   3.39846506   2.60242377  -0.91250352   1.07647636
  -1.10923684  -2.28162159  -1.64720929  -0.70558052  -0.67994101
  -0.1733238   -0.82950644  -0.26059119  -0.35495576  -0.32771015
  -0.59892845  -0.56023966  -0.23017232   0.43954873   0.56021036
  -0.03160963   0.38827889   0.40845409   1.1790758    0.487216
   0.16322556   0.42802356   0.12549902  -0.36182753   0.10591714
   0.27856804  -0.63150439  -0.2734385   -0.70103736   0.16041158
  -0.28544847   0.90860975   0.11001672  -0.04758958   0.14986196]"
en,male,175.wav,we,730,1120,0.7609869720090737,0.3560215927996944,-0.14803504080426708,-0.21055628341732133,-0.2105562834173216,84.66666666666667,0.4422885572139304,-0.31561111111111106,-0.5566812920952733,-0.556681292095274,390.0,0.5142857142857143,0.47692307692307717,0.5154553351840414,0.5154553351840411,"[-6.21169947e+00  3.94281241e+00  1.71523895e+00 -1.41814231e-03
  7.21971385e-01 -2.77704958e-02  6.18337903e-01  2.64024590e-02
  2.83435848e-01  4.00809602e-02  2.84945285e-01  2.47190575e-01
  9.91747667e-02  1.78776699e-01  1.77618675e-01  2.66880906e-01
  1.76703303e-01  3.85112644e-01  5.79019629e-01  3.23706533e-01
  6.07797630e-01  3.90609593e-01  8.31937185e-01  5.98303946e-01
  3.08241575e-01  3.88938878e-01  2.51827481e-01  3.10057213e-01
  3.43742685e-01  2.75492570e-01  2.74132931e-01  4.15590303e-01
  4.16146456e-01  2.63530988e-01  4.81948422e-01  2.90075834e-01
  4.88262521e-01  3.09503102e-01  4.66187423e-01  3.21313822e-01]","[-11.91185516   5.65932223   2.93446316  -1.0028456    0.08592811
  -1.05398741   0.43021462  -0.95058619  -0.4348613   -0.92279966
  -0.52627939  -0.56697391  -0.81434144  -0.62651331  -0.70707085
  -0.31965816  -0.43379462   0.29170983   0.96336209   0.06163399
   0.25264144   0.25681713   1.33499356   0.87214978  -0.26123573
  -0.08007823  -0.3557136    0.03747809   0.21934299  -0.33007025
   0.15187595  -0.13550974  -0.31481453  -0.4773181    0.0970184
  -0.38669494   0.25740471   0.03616789   0.11544952  -0.21295786]"
en,male,175.wav,take,1120,1400,0.5083210208876566,0.20906659250365056,-0.4997005390856269,-0.7250321698936145,-0.7250321698936149,155.66037735849056,0.8131512250070403,0.258254716981132,0.8654883796238074,0.8654883796238066,280.0,0.35714285714285715,0.02564102564102571,-0.11071900904836647,-0.11071900904836657,"[-3.65360397  2.13619769  1.42681392  1.34715488  1.48430308 -0.20168064
  0.16256207 -0.21023622  0.61888921 -0.25068298  0.0218518   0.38214037
  0.31334882  0.0707475   0.50748609  0.48356619  0.26427876  0.0123687
  0.45837815  0.11168049  0.26100884  0.16672334  0.63233123  0.38315586
  0.21918572  0.31577294  0.28236458  0.1481274   0.40437583  0.32367825
  0.22781589  0.42963541  0.11590708  0.38725742  0.28379249  0.29707835
  0.51179453  0.36626828  0.50517541  0.28917087]","[-7.41814653  2.60799025  2.27286575  1.7031588   1.23256277 -1.39207853
 -0.62399419 -1.39346989  0.23399439 -1.48284298 -0.96367145 -0.33057015
 -0.41340029 -0.85219969 -0.1630527   0.23272329 -0.15317906 -0.95851402
  0.55428629 -0.6337306  -0.46207345 -0.46355451  0.77476062  0.19893103
 -0.47467637 -0.25313097 -0.27758617 -0.50435299  0.43442423 -0.21289459
 -0.04274309 -0.10629382 -0.8091589  -0.23192166 -0.35402717 -0.37188958
  0.31800583  0.22620881  0.20873633 -0.29169041]"
en,male,175.wav,a,1400,1430,1.1730441927909852,0.5956813836549095,0.425474398135012,0.6284705146131714,0.6284705146131714,0.0,0.0,-1.0,-2.252752174508656,-2.252752174508657,30.0,0.0,-1.0,-1.533842518667475,-1.533842518667475,"[-2.51214391e+00  3.55360483e+00  9.53569635e-01  4.73540989e-02
  1.55086277e+00  6.96443219e-01  1.45712521e-01 -5.57464379e-01
  1.19977142e-01 -2.74848030e-01  6.24664857e-01 -7.21831239e-02
  3.95419845e-01  3.65090849e-01  4.87195460e-01  5.67719196e-01
  3.48760876e-01  6.10359070e-01  4.54638703e-01 -5.64809646e-02
  3.34863347e-01 -1.26750756e-04  2.57459638e-01  2.22126187e-01
  3.32805418e-01  2.60389060e-01  6.19468596e-01  1.98161568e-01
  4.41353525e-01  1.49141236e-02  2.84093034e-01  2.81918024e-01
  2.35415351e-01  7.49966302e-02  1.19505948e-01  2.23073242e-01
  5.77015216e-01  6.93369224e-01  6.71196920e-01  7.43964568e-01]","[-5.41298723  5.0019593   1.18732474 -0.90498075  1.33267621  0.35392486
 -0.66296716 -2.04332855 -0.76077928 -1.52938753  0.0385033  -1.12644971
 -0.25976052 -0.23727994 -0.19651607  0.44724898  0.11752457  1.04721093
  0.54160644 -1.18523603 -0.30986288 -1.00040783 -0.27738944 -0.3049461
 -0.20236343 -0.38412543  0.58487544 -0.33693436  0.56559354 -0.96373254
  0.19372719 -0.41356816 -0.61238844 -0.85125324 -0.72797873 -0.528358
  0.48596629  1.32129152  0.60597701  0.822304  ]"
en,male,175.wav,more,1430,1730,1.496993301783578,0.7840959333661719,0.8763532139234453,1.2880924552919932,1.2880924552919935,99.12280701754386,0.5178057083006022,-0.19875730994152055,-0.26709107097869067,-0.2670910709786916,300.0,0.3857142857142857,0.10769230769230763,0.0031308717211620094,0.003130871721162103,"[-3.41519609  4.08609885  0.92509146 -0.4066979   0.60854519 -0.29601563
  0.61128028  0.11418899  0.05368462 -0.28400533  0.4718412   0.20472842
  0.25410326 -0.08798028  0.45501357  0.37834503  0.42143227  0.184501
  0.18096344 -0.03846477  0.3192654   0.04708491  0.39240236  0.46496214
  0.25456899  0.11008571  0.28528658  0.51721265  0.78937463  0.71407402
  0.7844458   0.4744927   0.50061975  0.49620013  0.5743546   0.28339886
  0.57209018  0.42673438  0.50687536  0.42420881]","[-6.99934451  5.90132983  1.1220007  -1.81606727 -0.08467795 -1.57547106
  0.41389035 -0.78628836 -0.89295899 -1.5470255  -0.21556552 -0.64135872
 -0.52431    -1.18380172 -0.24959052 -0.03551004  0.35038346 -0.3811635
 -0.38638218 -1.12614978 -0.34200949 -0.84850059  0.10135355  0.45491063
 -0.38987311 -0.73962427 -0.27011039  0.730638    1.80011317  0.73645131
  2.29615362 -0.0129839  -0.17572918 -0.01584694  0.30735477 -0.40081202
  0.47328303  0.42863983  0.2128038   0.03907825]"
en,male,175.wav,accelerated,1730,2750,0.7640878172049969,0.3578250993848215,-0.1437192227604118,-0.20424237339534257,-0.20424237339534285,97.01492537313433,0.5067943862775675,-0.2157960199004975,-0.30931685854550145,-0.3093168585455021,204.0,0.24857142857142855,-0.28615384615384615,-0.5433485559725755,-0.5433485559725755,"[-3.84843064  1.56414108  1.18387778  0.08610704  1.20483992  0.12565578
  0.09590608 -0.3416627   0.29094424 -0.06636389  0.22044594  0.02255814
  0.20148626  0.31977994  0.41443051  0.47751412  0.79897195  0.48324507
  0.31106326  0.25238804  0.21067544  0.29434123  0.40968744  0.38076523
  0.51531675  0.17891848  0.44584393  0.39061634  0.42901009  0.58393617
  0.46505121  0.30860103  0.5036227   0.43983031  0.39256769  0.25572296
  0.45505533  0.5672224   0.42845172  0.4265926 ]","[-7.7603911   1.6417994   1.71561201 -0.82722031  0.812218   -0.75571809
 -0.77816939 -1.63944255 -0.41989042 -1.12782416 -0.63350934 -0.96048287
 -0.62281082 -0.33194004 -0.31652021  0.21729515  1.56012315  0.62085671
  0.05476531 -0.17226349 -0.56580814 -0.05293392  0.14986751  0.19145052
  0.23506247 -0.57682037  0.14066653  0.30703585  0.52180823  0.41998825
  0.95409325 -0.35806351 -0.17078481 -0.12764968 -0.1064314  -0.45932694
  0.17188744  0.8989717   0.02515907  0.04491724]"
en,male,175.wav,approach,2750,3320,0.47555955984234083,0.19001194546377437,-0.5452985924513135,-0.7917407297084186,-0.7917407297084188,160.36036036036037,0.8377033750168079,0.29624624624624624,0.9596400054187983,0.9596400054187973,285.0,0.36428571428571427,0.04615384615384615,-0.08225653885598441,-0.0822565388559844,"[-4.89015316  1.58574777  1.10499234  1.06248188  1.33015786 -0.04381432
  0.63133282 -0.51772655  0.00497461 -0.12257447  0.67180574  0.56408197
  0.24525873  0.45007722  0.64889057  0.21198902  0.43354298  0.0852172
  0.0529534   0.30082874  0.46480786  0.20867493  0.37222998  0.46945546
  0.49903609  0.21515546  0.37570315  0.23757636  0.29768076  0.43301293
  0.24143103  0.32013188  0.41731832  0.39554906  0.41476255  0.24001169
  0.44472291  0.28321353  0.2737217   0.43252716]","[-9.59034526  1.67829261  1.53466239  1.13194287  1.0007106  -1.08517751
  0.46027185 -1.96895678 -0.99008119 -1.2360919   0.11687486 -0.01184661
 -0.54086727 -0.05973288  0.0701519  -0.45959042  0.38918948 -0.7141722
 -0.82044355 -0.01339645 -0.04205355 -0.32857199  0.04473586  0.46897064
  0.19604254 -0.49111234 -0.03878471 -0.20504908  0.05594961  0.05298028
  0.01446622 -0.3340776  -0.31288506 -0.2154762  -0.05591111 -0.49254517
  0.14527874 -0.05184549 -0.3450644   0.05945366]"
en,male,175.wav,to,3320,3450,0.552673220904544,0.23486261898717065,-0.43797026458845856,-0.6347226631334542,-0.6347226631334545,91.30434782608695,0.47696301103179756,-0.2619565217391305,-0.42371305105704515,-0.4237130510570458,130.0,0.14285714285714285,-0.5897435897435898,-0.9645931148198316,-0.9645931148198316,"[-4.34538374  1.92528707  1.39709473  1.21497902  1.70232553 -0.16477756
  0.77602224 -0.16385425  0.41551606 -0.03499639  0.12784088  0.349828
  0.27648619  0.36620736  0.32336855  0.23441789  0.75342216  0.19342983
 -0.07123468  0.34832985  0.44497809  0.42143952  0.38244818  0.46019409
  0.4255344   0.28992355  0.47658064  0.31036733  0.29633534  0.51330081
  0.20543878  0.31687707  0.41320687  0.31588691  0.35629323  0.26327933
  0.4928664   0.32980816  0.32700106  0.47793776]","[-8.63336961  2.25176693  2.20469504  1.43793886  1.56049364 -1.32033686
  0.79493824 -1.30666321 -0.17150844 -1.0674069  -0.78746495 -0.38717466
 -0.4824084  -0.23494741 -0.4666998  -0.40241398  1.41416925 -0.35121524
 -1.2415453   0.14238908 -0.08292175  0.35601485  0.07341521  0.43999095
  0.01988062 -0.31427019  0.21930465  0.03851578  0.05117705  0.24822054
 -0.1367692  -0.3408481  -0.31965456 -0.37347646 -0.18899989 -0.44335057
  0.26926092  0.10414605 -0.21758255  0.17068463]"
en,male,175.wav,growing,3450,4019,1.8682063005731575,1.0,1.3930148519813719,2.0439526563842163,2.0439526563842163,126.81818181818181,0.662483039348711,0.02511363636363629,0.2877119067010815,0.2877119067010807,284.5,0.36357142857142855,0.04410256410256407,-0.08510278587522266,-0.08510278587522262,"[-3.17579592  3.88679772  0.41116285  0.50192118  0.7523404   0.13367997
  0.80616899 -0.65545404 -0.05401632 -0.17432115  0.55144005  0.48310169
  0.33680883  0.25083684  0.50817044  0.13817168  0.56536073  0.04554031
  0.09055785  0.18736213  0.44821097  0.22090787  0.43673478  0.50197552
  0.40626734  0.39244395  0.43401568  0.36959304  0.33755346  0.48787311
  0.2465628   0.17243365  0.51331936  0.30135525  0.40525117  0.15985364
  0.35312503  0.22576192  0.235761    0.33510929]","[-6.57879937  5.56471466 -0.05686313  0.00713933  0.13160661 -0.7401186
  0.86466764 -2.22672218 -1.10770236 -1.3357617  -0.0832327  -0.15370708
 -0.36948235 -0.47597075 -0.16192408 -0.64776807  0.81156933 -0.84725284
 -0.69293295 -0.38552366 -0.07625893 -0.28921152  0.22578112  0.570729
 -0.02629684 -0.07178801  0.11040461  0.23669008  0.19738823  0.18638668
  0.03602934 -0.64131211 -0.15481926 -0.40229824 -0.07756106 -0.66202271
 -0.09060995 -0.24418447 -0.43589321 -0.17916656]"
en,male,175.wav,up,4019,4380,0.14886398073091792,0.0,-1.0,-1.456955005416137,-1.4569550054161375,191.42857142857142,1.0,0.5473809523809522,1.5820087632313882,1.5820087632313873,361.0,0.4728571428571428,0.35794871794871785,0.3503730080682244,0.3503730080682245,"[-6.53074472  4.34903298  0.52829056  0.75871595  0.59423619  0.31338911
  0.97122266 -0.55620773  0.34237886  0.46457238  0.70281561  0.34729164
  0.08233027  0.47814286  0.48295526  0.22697152  0.42124967  0.09329663
  0.0695851   0.25237885  0.40390529  0.0892364   0.44107781  0.63860016
  0.45038053  0.43186471  0.26125408  0.27443679  0.48916379  0.48078721
  0.43217295  0.37120791  0.46287808  0.16240159  0.36791663  0.33659872
  0.48053715  0.22429568  0.342766    0.49350863]","[-1.24723098e+01  6.34541971e+00  2.11807689e-01  5.22415667e-01
 -1.06200343e-01 -3.90753920e-01  1.24643654e+00 -2.04097665e+00
 -3.17335659e-01 -1.05182515e-01  1.68428679e-01 -3.91617827e-01
 -8.45874916e-01 -1.10027404e-03 -2.03509018e-01 -4.21396525e-01
  3.49798354e-01 -6.87072924e-01 -7.64048159e-01 -1.72293608e-01
 -1.67570794e-01 -7.12874871e-01  2.37970697e-01  9.98240470e-01
  7.94294826e-02  2.14503294e-02 -3.31596188e-01 -8.17109091e-02
  7.35188739e-01  1.69155521e-01  8.15942475e-01 -2.27831779e-01
 -2.37870871e-01 -6.77896052e-01 -1.62542521e-01 -2.88331965e-01
  2.37509827e-01 -2.49093208e-01 -1.79861670e-01  2.08824716e-01]"
cn,female,26.wav,请,0,160,0.004454866329568529,0.003870453575446261,-0.9933626299829661,-1.1932627120122337,-1.1932627120122334,101.72413793103448,0.0,-1.0,-1.9010628065197352,-1.9010628065197348,160.0,0.12345679012345678,-0.6186440677966102,-0.6660302004648668,-0.6660302004648669,"[-13.14222817   3.10490821   1.35799086   0.92027422   1.21919202
  -0.25006974   1.16311191   0.01858384   0.86703545   1.58275464
   2.06892327   0.7046715    1.17724227   0.46336836   0.36727584
   0.40099813   0.79887767   0.2713785    0.98170665   0.84887905
   0.73714726   0.96583672   0.6971351    0.54135449   0.44203194
   0.36731852   0.57542759   0.1671044    0.59839526   0.51466722
   0.97320446   0.56172877   0.83457314   0.45632691   0.27690406
   0.32254161   0.54884364   0.5229507    0.6695543    0.58569875]","[-2.99511263e+01  3.87161310e+00  1.82384122e+00  6.79582775e-01
  8.73771075e-01 -1.59722367e+00  1.22037042e+00 -9.69030680e-01
  4.90091062e-01  1.62138281e+00  3.87806276e+00  2.56642733e-01
  1.95395493e+00 -1.26823538e-02 -3.26244903e-01 -2.80936080e-01
  5.03545509e-01 -3.38746264e-01  1.06037513e+00  4.45859846e-01
  2.86246983e-01  9.41119649e-01  3.36998932e-01  3.18624963e-02
  7.54518008e-01  1.67777687e-01  8.34079041e-01 -5.81111104e-01
  4.22059208e-01 -2.72070062e-02  9.09060796e-01  7.59957987e-01
  1.25730343e+00 -1.43178020e-01 -4.38673944e-01 -3.97432463e-01
  1.06866095e-01 -1.03497464e-01  1.52384421e-01  1.77662225e-01]"
cn,female,26.wav,你,160,220,0.003466537920758128,0.0,-1.0,-1.2027587448130301,-1.2027587448130301,122.22222222222223,0.28679985630992855,-0.6135491584198698,-1.0259981069800517,-1.0259981069800512,60.0,0.0,-1.0,-1.0549529452618696,-1.0549529452618696,"[-12.85380503   3.00411978   1.46248998   0.55728586   1.45921483
  -0.28164149   1.21056519   0.13287168   0.59701053   1.40876845
   1.74029609   1.03579369   1.03706915   0.54345994   0.37793334
   0.69552162   0.80952618   0.28084603   0.79669619   0.9595912
   0.76032806   0.86164574   0.50009812   0.53049056   0.60407048
   0.30589579   0.53698374   0.18718249   0.55053584   0.44955731
   0.92840103   0.60060565   0.73140242   0.49452887   0.18599361
   0.33498358   0.44970403   0.46653581   0.59185593   0.24626548]","[-2.93157565e+01  3.71347566e+00  2.04113940e+00  1.70965427e-02
  1.24266111e+00 -1.67262423e+00  1.31095830e+00 -7.78573981e-01
  2.60250065e-02  1.33322417e+00  3.10323268e+00  8.47133885e-01
  1.60223032e+00  1.57972007e-01 -3.06694077e-01  2.47199077e-01
  5.23586769e-01 -3.15677229e-01  6.72080978e-01  6.34431182e-01
  3.26695121e-01  7.31718677e-01 -4.08879756e-02  1.11550164e-02
  1.39768311e+00 -2.74972461e-02  7.11545710e-01 -5.30780352e-01
  3.08323470e-01 -1.50273837e-01  8.21173331e-01  8.81763528e-01
  9.78253446e-01 -7.14481371e-02 -6.22963068e-01 -3.74188560e-01
 -9.30711345e-02 -2.00210391e-01  1.86560603e-02 -5.04834952e-01]"
cn,female,26.wav,给,220,840,0.1947875966363382,0.7492441471506235,0.2848650786781073,0.6354875636514452,0.6354875636514453,152.89256198347107,0.7159252765953945,-0.03532055696082359,0.2833209136025338,0.2833209136025335,620.0,0.691358024691358,1.135593220338983,1.1230144256013452,1.123014425601345,"[-8.2821314   1.32941075  2.52908473  0.92345065  0.93823292 -0.48312549
  1.49288613  0.13337278 -0.41460903  1.17945979  1.1906062   0.10946972
  1.21600784  0.80444644  0.2703022   0.2879145   0.16169076  0.15706134
  0.64789213  0.38852623  0.39034695  0.7348549   0.34037406  0.40433526
  0.7038394   0.62180201  1.26802918  0.75104223  1.1314249   0.67216958
  1.27529736  0.77592111  0.95625091  0.42935914  0.330081    0.40620044
  0.62052116  0.29917339  0.50943897  0.37021968]","[-19.24477776   1.08585065   4.25904404   0.68538003   0.44196621
  -2.15381406   1.8499065   -0.77773891  -1.71254897   0.95343962
   1.80718567  -0.80478234   2.05122611   0.71406648  -0.50413976
  -0.48371598  -0.69568631  -0.61729688   0.35977568  -0.33823968
  -0.31888427   0.47689693  -0.3472144   -0.2293065    1.79368699
   0.97683065   3.04163061   0.88267485   1.68877998   0.27049447
   1.50165335   1.43104615   1.58641019  -0.19381405  -0.33087631
  -0.24114225   0.25141987  -0.4871224   -0.12319355  -0.2556007 ]"
cn,female,26.wav,我,840,1020,0.011952078289219311,0.033230745737882275,-0.9430132021725987,-1.1212281837636113,-1.121228183763611,134.84848484848484,0.46346077034960387,-0.3755059467413703,-0.4869820431174606,-0.48698204311746035,180.0,0.14814814814814814,-0.5423728813559322,-0.5882456515054663,-0.5882456515054664,"[-1.29538898e+01  4.40205916e+00  2.11874194e+00  1.24560387e+00
  9.24587065e-01 -3.41719327e-03  8.66402885e-01  3.46288398e-02
  6.45747680e-01  1.54076277e+00  1.71637877e+00  6.07370041e-01
  9.60825475e-01  1.23849257e-01  2.40289268e-01  5.20582852e-01
  5.98204631e-01  5.28950063e-01  8.81852407e-01  9.51568193e-01
  7.88385426e-01  7.24418631e-01  8.00981449e-01  4.15261813e-01
  4.72927778e-01  6.12523244e-01  9.63041287e-01  4.87568655e-01
  1.05307280e+00  9.24262170e-01  1.26821571e+00  6.87254161e-01
  7.52404740e-01  6.98718746e-01  3.32274052e-01  4.12537001e-01
  6.80328985e-01  5.13875869e-01  7.94611930e-01  6.11452292e-01]","[-29.53623406   5.90684799   3.40576663   1.27333848   0.42099396
  -1.00816104   0.65395549  -0.94229225   0.1097849    1.55183523
   3.04684092   0.08312475   1.41091849  -0.73610939  -0.55919747
  -0.06649853   0.12586434   0.28886484   0.85080418   0.62076593
   0.37565238   0.45592233   0.53616041  -0.20847966   0.87715009
   0.94733163   2.06953278   0.22221256   1.50257976   0.74698471
   1.48776181   1.15324285   1.03505927   0.31194887  -0.32643067
  -0.22930438   0.37203573  -0.11905459   0.36762381   0.22944478]"
cn,female,26.wav,画,1020,1890,0.10540299123621444,0.39919960479331623,-0.3154199020817713,-0.2233354117879585,-0.2233354117879582,163.1578947368421,0.859553135512245,0.1582119910220032,0.7215487105955082,0.7215487105955086,870.0,0.9999999999999999,2.088983050847457,2.0953212875938516,2.0953212875938516,"[-9.83028589  2.67200435  1.08074363  0.38094372  0.88514711  0.46764903
  1.15771283 -0.04010563  0.92078513  1.39066008  1.97763064  0.55794943
  1.03950234  0.8600681   0.44507341  0.49962282  0.65373903  0.10878119
  0.7687458   0.83189179  0.73100314  0.9687718   0.38146892  0.55174767
  0.40703896  0.3984625   1.06801675  0.63915339  1.22662276  0.77203362
  1.05829018  0.55293146  0.78392141  0.45896644  0.47297458  0.25499092
  0.5979092   0.55933746  0.66106594  0.54337095]","[-2.26552205e+01  3.19238525e+00  1.24732619e+00 -3.04743627e-01
  3.60378868e-01  1.16852744e-01  1.21006362e+00 -1.06683463e+00
  5.82465497e-01  1.30323282e+00  3.66281497e+00 -5.00716529e-03
  1.60833572e+00  8.32581798e-01 -1.83527884e-01 -1.04083746e-01
  2.30384087e-01 -7.34938576e-01  6.13419573e-01  4.16926165e-01
  2.75526128e-01  9.47018527e-01 -2.68400724e-01  5.16726639e-02
  6.15623455e-01  2.66790516e-01  2.40412449e+00  6.02197542e-01
  1.91501336e+00  4.59251468e-01  1.07596694e+00  7.32395071e-01
  1.12030366e+00 -1.38221909e-01 -4.12096006e-02 -5.23629677e-01
  2.05817782e-01 -4.11190706e-02  1.37774924e-01  9.25538804e-02]"
